67233	11.238936	1.281627	1
70853	8.425647	0.105692	1
80152	11.991769	0.880107	1
61131	6.860128	0.538204	1
42558	4.682430	0.555321	1
76615	7.524233	0.873339	1
69028	4.287397	0.515084	1
41717	11.777691	0.246730	3
6733	4.096789	1.338172	2
41038	9.883053	0.209254	3
6884	0.000000	0.503953	2
31130	2.199473	0.912599	1
7927	2.575727	0.475446	2
26200	10.865266	1.493131	3
12186	8.912904	0.003035	2
38633	10.412987	0.249217	3
33040	9.156462	0.748305	3
47280	3.319483	0.385083	1
38658	12.779735	0.381513	3
13885	6.432030	0.692522	2
14310	2.556699	0.017200	2
73608	7.792822	0.207584	1
55938	10.748245	1.331349	1
66842	5.391723	1.662789	1
28845	8.187690	1.498964	3
17093	0.000000	1.606153	2
53120	13.896994	1.349420	3
69023	11.012924	1.439261	1
34078	9.037193	0.889659	3
37979	11.059418	1.422825	3
24376	0.587676	0.948193	1
2775	0.000000	1.279037	2
63540	5.832265	0.027595	1
5443	4.698227	1.207372	2
17581	8.060142	0.709869	3
37280	8.450886	0.217064	3
9486	7.626513	0.975577	2
26549	9.753161	1.223503	3
21218	9.988972	0.427255	3
1096	5.969001	0.305431	2
12780	0.000000	0.549697	2
11435	2.152325	1.587183	2
42107	7.591513	1.344019	3
57789	6.150500	0.647068	1
43874	7.676769	0.526247	3
59108	10.382450	0.273582	3
57009	2.413659	1.121310	1
28393	10.212866	0.942968	3
36791	10.501030	0.232336	3
31357	11.380098	1.085061	3
35911	11.910534	0.542595	3
25907	4.035142	0.886604	1
70168	7.621666	0.014573	1
42294	7.321827	0.666916	3
5985	4.722603	0.368902	2
11122	0.000000	1.050423	2
33316	0.461388	0.716849	1
65722	4.567902	1.697735	1
55324	2.851886	0.306432	1
52252	5.571205	0.666136	1
40249	8.747671	0.251046	3
76708	13.915001	0.624641	1
27049	1.280022	0.683138	1
67517	10.257819	1.016527	1
73745	14.130470	0.600796	1
27143	14.315430	0.893015	3
